zipcode,city,state,latitude,longitude,timezone,dst
7938,"Liberty Corner","NJ",40.66,-74.59,-5,1
7939,"Lyons","NJ",40.57,-74.6,-5,1
7940,"Madison","NJ",40.76,-74.42,-5,1
7945,"Mendham","NJ",40.78,-74.6,-5,1
7946,"Millington","NJ",40.67,-74.52,-5,1
7950,"Morris Plains","NJ",40.84,-74.48,-5,1
7952,"Bernardsville","NJ",40.73,-74.59,-5,1
7960,"Morristown","NJ",40.79,-74.49,-5,1
7961,"Morristown","NJ",40.78,-74.44,-5,1
7962,"Morristown","NJ",40.87,-74.58,-5,1
7963,"Morristown","NJ",40.87,-74.58,-5,1
7969,"Watchung","NJ",40.63,-74.45,-5,1
7970,"Mount Freedom","NJ",40.81,-74.57,-5,1
7974,"New Providence","NJ",40.7,-74.4,-5,1
7976,"New Vernon","NJ",40.73,-74.49,-5,1
7977,"Peapack","NJ",40.71,-74.66,-5,1
7978,"Pluckemin","NJ",40.64,-74.64,-5,1
7979,"Pottersville","NJ",40.71,-74.72,-5,1
7980,"Stirling","NJ",40.67,-74.49,-5,1
7981,"Whippany","NJ",40.82,-74.43,-5,1
7983,"Whippany","NJ",40.87,-74.58,-5,1
7997,"Peapack and Gladstone","NJ",40.73,-74.67,-5,1
7999,"Whippany","NJ",40.87,-74.58,-5,1
8001,"Alloway","NJ",39.56,-75.36,-5,1
8002,"Cherry Hill","NJ",39.93,-75.02,-5,1
8003,"Cherry Hill","NJ",39.88,-74.97,-5,1
8004,"Atco","NJ",39.77,-74.87,-5,1
8005,"Barnegat","NJ",39.76,-74.27,-5,1
8006,"Barnegat Light","NJ",39.75,-74.11,-5,1
8007,"Barrington","NJ",39.87,-75.05,-5,1
8008,"Beach Haven","NJ",39.61,-74.2,-5,1
8009,"Berlin","NJ",39.78,-74.94,-5,1
8010,"Beverly","NJ",40.06,-74.91,-5,1
8011,"Birmingham","NJ",39.98,-74.71,-5,1
8012,"Blackwood","NJ",39.78,-75.06,-5,1
8014,"Bridgeport","NJ",39.8,-75.34,-5,1
8015,"Browns Mills","NJ",39.96,-74.56,-5,1
8016,"Burlington","NJ",40.07,-74.84,-5,1
8017,"Elwood-Magnolia","NJ",39.57,-74.72,-5,1
8018,"Cedar Brook","NJ",39.8,-74.94,-5,1
8019,"Chatsworth","NJ",39.78,-74.54,-5,1
8020,"Clarksboro","NJ",39.8,-75.22,-5,1
8021,"Clementon","NJ",39.81,-75,-5,1
8022,"Columbus","NJ",40.08,-74.71,-5,1
8023,"Deepwater","NJ",39.68,-75.49,-5,1
8025,"Ewan","NJ",39.7,-75.16,-5,1
8026,"Gibbsboro","NJ",39.83,-74.97,-5,1
8027,"Gibbstown","NJ",39.82,-75.28,-5,1
8028,"Glassboro","NJ",39.7,-75.12,-5,1
8029,"Glendora","NJ",39.84,-75.07,-5,1
8030,"Gloucester City","NJ",39.89,-75.12,-5,1
8031,"Bellmawr","NJ",39.87,-75.09,-5,1
8032,"Grenloch","NJ",39.78,-75.06,-5,1
8033,"Haddonfield","NJ",39.9,-75.04,-5,1
8034,"Cherry Hill","NJ",39.91,-75,-5,1
8035,"Haddon Heights","NJ",39.88,-75.07,-5,1
8036,"Hainesport","NJ",39.99,-74.83,-5,1
8037,"Hammonton","NJ",39.63,-74.78,-5,1
8038,"Hancocks Bridge","NJ",39.48,-75.51,-5,1
8039,"Harrisonville","NJ",39.69,-75.27,-5,1
8041,"Jobstown","NJ",40.04,-74.68,-5,1
8042,"Juliustown","NJ",40.02,-74.67,-5,1
8043,"Voorhees","NJ",39.85,-74.96,-5,1
8045,"Lawnside","NJ",39.87,-75.03,-5,1
8046,"Willingboro","NJ",40.03,-74.88,-5,1
8048,"Lumberton","NJ",39.97,-74.81,-5,1
8049,"Magnolia","NJ",39.85,-75.04,-5,1
8050,"Manahawkin","NJ",39.71,-74.26,-5,1
8051,"Mantua","NJ",39.79,-75.18,-5,1
8052,"Maple Shade","NJ",39.95,-74.99,-5,1
8053,"Marlton","NJ",39.88,-74.9,-5,1
8054,"Mount Laurel","NJ",39.95,-74.9,-5,1
8055,"Medford","NJ",39.87,-74.82,-5,1
8056,"Mickleton","NJ",39.79,-75.25,-5,1
8057,"Moorestown","NJ",39.97,-74.95,-5,1
8059,"Mount Ephraim","NJ",39.88,-75.09,-5,1
8060,"Mount Holly","NJ",39.99,-74.8,-5,1
8061,"Mount Royal","NJ",39.81,-75.2,-5,1
8062,"Mullica Hill","NJ",39.72,-75.22,-5,1
8063,"National Park","NJ",39.87,-75.18,-5,1
8064,"New Lisbon","NJ",39.96,-74.64,-5,1
8065,"Palmyra","NJ",40,-75.03,-5,1
8066,"Paulsboro","NJ",39.83,-75.24,-5,1
8067,"Pedricktown","NJ",39.74,-75.41,-5,1
8068,"Pemberton","NJ",39.96,-74.66,-5,1
8069,"Penns Grove","NJ",39.71,-75.47,-5,1
8070,"Pennsville","NJ",39.65,-75.52,-5,1
8071,"Pitman","NJ",39.73,-75.13,-5,1
8072,"Quinton","NJ",39.55,-75.41,-5,1
8073,"Rancocas","NJ",40.01,-74.87,-5,1
8074,"Richwood","NJ",39.72,-75.17,-5,1
8075,"Riverside","NJ",40.03,-74.95,-5,1
8076,"Riverton","NJ",39.86,-74.73,-5,1
8077,"Riverton","NJ",40,-75,-5,1
8078,"Runnemede","NJ",39.85,-75.08,-5,1
8079,"Salem","NJ",39.55,-75.44,-5,1
8080,"Sewell","NJ",39.75,-75.11,-5,1
8081,"Sicklerville","NJ",39.74,-74.99,-5,1
8083,"Somerdale","NJ",39.84,-75.02,-5,1
8084,"Stratford","NJ",39.83,-75.01,-5,1
8085,"Swedesboro","NJ",39.75,-75.33,-5,1
8086,"Thorofare","NJ",39.85,-75.18,-5,1
8087,"Tuckerton","NJ",39.6,-74.37,-5,1
8088,"Vincentown","NJ",39.87,-74.71,-5,1
8089,"Waterford Works","NJ",39.72,-74.85,-5,1
8090,"Wenonah","NJ",39.8,-75.15,-5,1
8091,"West Berlin","NJ",39.81,-74.93,-5,1
8092,"West Creek","NJ",39.66,-74.29,-5,1
8093,"Westville","NJ",39.86,-75.13,-5,1
8094,"Williamstown","NJ",39.65,-74.96,-5,1
8095,"Winslow","NJ",39.66,-74.86,-5,1
8096,"Woodbury","NJ",39.83,-75.13,-5,1
8097,"Woodbury Heights","NJ",39.82,-75.15,-5,1
8098,"Woodstown","NJ",39.64,-75.32,-5,1
8099,"Bellmawr","NJ",39.78,-74.96,-5,1
8101,"Camden","NJ",39.8,-74.94,-5,1
8102,"Camden","NJ",39.95,-75.12,-5,1
8103,"Camden","NJ",39.94,-75.12,-5,1
8104,"Camden","NJ",39.92,-75.11,-5,1
8105,"Camden","NJ",39.95,-75.09,-5,1
8106,"Audubon","NJ",39.89,-75.07,-5,1
8107,"Oaklyn","NJ",39.91,-75.09,-5,1
8108,"Collingswood","NJ",39.92,-75.06,-5,1
8109,"Merchantville","NJ",39.95,-75.05,-5,1
8110,"Pennsauken","NJ",39.97,-75.06,-5,1
8201,"Absecon","NJ",39.46,-74.51,-5,1
8202,"Avalon","NJ",39.09,-74.73,-5,1
8203,"Brigantine","NJ",39.4,-74.38,-5,1
8204,"Cape May","NJ",38.96,-74.92,-5,1
8205,"Absecon","NJ",39.47,-74.5,-5,1
8210,"Cape May Court House","NJ",39.08,-74.84,-5,1
8212,"Cape May Point","NJ",38.94,-74.97,-5,1
8213,"Cologne","NJ",39.51,-74.61,-5,1
8214,"Dennisville","NJ",39.06,-74.82,-5,1
8215,"Egg Harbor City","NJ",39.55,-74.62,-5,1
8217,"Elwood","NJ",39.58,-74.72,-5,1
8218,"Goshen","NJ",39.06,-74.82,-5,1
8219,"Green Creek","NJ",39.06,-74.82,-5,1
8220,"Leeds Point","NJ",39.51,-74.61,-5,1
8221,"Linwood","NJ",39.35,-74.57,-5,1
8223,"Marmora","NJ",39.26,-74.65,-5,1
8224,"New Gretna","NJ",39.6,-74.46,-5,1
8225,"Northfield","NJ",39.37,-74.55,-5,1
8226,"Ocean City","NJ",39.27,-74.59,-5,1
8227,"Bass River","NJ",39.59,-74.47,-5,1
8230,"Ocean View","NJ",39.21,-74.7,-5,1
8231,"Oceanville","NJ",39.51,-74.61,-5,1
8232,"Pleasantville","NJ",39.39,-74.52,-5,1
8234,"Egg Harbor Township","NJ",39.4,-74.6,-5,1
8237,"Maurice River","NJ",39.26,-74.97,-5,1
8240,"Pomona","NJ",39.49,-74.55,-5,1
8241,"Port Republic","NJ",39.53,-74.49,-5,1
8242,"Rio Grande","NJ",39.02,-74.88,-5,1
8243,"Sea Isle City","NJ",39.15,-74.7,-5,1
8244,"Somers Point","NJ",39.32,-74.6,-5,1
8245,"South Dennis","NJ",39.18,-74.82,-5,1
8246,"South Seaville","NJ",39.06,-74.82,-5,1
8247,"Stone Harbor","NJ",39.05,-74.76,-5,1
8248,"Strathmere","NJ",39.2,-74.66,-5,1
8250,"Tuckahoe","NJ",39.06,-74.82,-5,1
8251,"Villas","NJ",39.02,-74.94,-5,1
8252,"Whitesboro","NJ",39.04,-74.86,-5,1
8253,"Shiloh","NJ",39.46,-75.3,-5,1
8260,"Wildwood","NJ",38.99,-74.82,-5,1
8270,"Woodbine","NJ",39.28,-74.8,-5,1
8283,"Sea Isle City","NJ",39.16,-74.7,-5,1
8302,"Bridgeton","NJ",39.45,-75.24,-5,1
8310,"Buena","NJ",39.52,-74.9,-5,1
8311,"Cedarville","NJ",39.34,-75.19,-5,1
8312,"Clayton","NJ",39.66,-75.09,-5,1
8313,"Deerfield Street","NJ",39.53,-75.23,-5,1
8314,"Delmont","NJ",39.22,-74.94,-5,1
8315,"Dividing Creek","NJ",39.27,-75.1,-5,1
8316,"Dorchester","NJ",39.27,-74.98,-5,1
8317,"Dorothy","NJ",39.41,-74.83,-5,1
8318,"Elmer","NJ",39.55,-75.17,-5,1
8319,"Estell Manor","NJ",39.38,-74.81,-5,1
8320,"Fairton","NJ",39.38,-75.22,-5,1
8321,"Fortescue","NJ",39.24,-75.17,-5,1
8322,"Franklinville","NJ",39.62,-75.06,-5,1
8323,"Greenwich","NJ",39.4,-75.36,-5,1
8324,"Heislerville","NJ",39.22,-74.99,-5,1
8326,"Landisville","NJ",39.52,-74.94,-5,1
8327,"Leesburg","NJ",39.25,-74.98,-5,1
8328,"Malaga","NJ",39.57,-75.05,-5,1
8329,"Mauricetown","NJ",39.29,-75,-5,1
8330,"Mays Landing","NJ",39.48,-74.76,-5,1
8332,"Millville","NJ",39.38,-75.04,-5,1
8334,"Downe","NJ",39.24,-75.17,-5,1
8340,"Milmay","NJ",39.44,-74.88,-5,1
8341,"Minotola","NJ",39.52,-74.95,-5,1
8342,"Mizpah","NJ",39.5,-74.83,-5,1
8343,"Monroeville","NJ",39.63,-75.16,-5,1
8344,"Newfield","NJ",39.56,-75.01,-5,1
8345,"Newport","NJ",39.28,-75.15,-5,1
8346,"Newtonville","NJ",39.56,-74.86,-5,1
8347,"Norma","NJ",39.5,-75.08,-5,1
8348,"Port Elizabeth","NJ",39.31,-74.98,-5,1
8349,"Port Norris","NJ",39.26,-75.07,-5,1
8350,"Richland","NJ",39.49,-74.87,-5,1
8352,"Rosenhayn","NJ",39.48,-75.13,-5,1
8353,"Shiloh","NJ",39.46,-75.3,-5,1
8360,"Vineland","NJ",39.49,-75.02,-5,1
8361,"Vineland","NJ",39.46,-74.97,-5,1
8362,"Vineland","NJ",39.27,-75.03,-5,1
8370,"Riverside","NJ",39.86,-74.73,-5,1
8401,"Atlantic City","NJ",39.36,-74.44,-5,1
8402,"Margate City","NJ",39.33,-74.51,-5,1
8403,"Longport","NJ",39.31,-74.53,-5,1
8404,"Atlantic City","NJ",39.51,-74.61,-5,1
8405,"Atlantic City","NJ",39.51,-74.61,-5,1
8406,"Ventnor City","NJ",39.34,-74.48,-5,1
8501,"Allentown","NJ",40.16,-74.58,-5,1
8502,"Belle Mead","NJ",40.46,-74.64,-5,1
8504,"Blawenburg","NJ",40.43,-74.67,-5,1
8505,"Bordentown","NJ",40.13,-74.72,-5,1
8510,"Clarksburg","NJ",40.18,-74.42,-5,1
8511,"Cookstown","NJ",40.05,-74.56,-5,1
8512,"Cranbury","NJ",40.31,-74.53,-5,1
8514,"Cream Ridge","NJ",40.13,-74.49,-5,1
8515,"Crosswicks","NJ",40.15,-74.65,-5,1
8518,"Florence","NJ",40.12,-74.8,-5,1
8520,"Hightstown","NJ",40.26,-74.53,-5,1
8525,"Hopewell","NJ",40.39,-74.78,-5,1
8526,"Imlaystown","NJ",40.16,-74.48,-5,1
8527,"Jackson","NJ",40.12,-74.32,-5,1
8528,"Kingston","NJ",40.38,-74.62,-5,1
8530,"Lambertville","NJ",40.38,-74.93,-5,1
8533,"New Egypt","NJ",40.08,-74.48,-5,1
8534,"Pennington","NJ",40.32,-74.78,-5,1
8535,"Perrineville","NJ",40.23,-74.45,-5,1
8536,"Plainsboro","NJ",40.33,-74.59,-5,1
8540,"Princeton","NJ",40.36,-74.65,-5,1
8541,"Princeton","NJ",40.28,-74.71,-5,1
8542,"Princeton","NJ",40.35,-74.66,-5,1
8543,"Princeton","NJ",40.28,-74.71,-5,1
8544,"Princeton","NJ",40.35,-74.65,-5,1
8550,"Princeton Junction","NJ",40.29,-74.61,-5,1
8551,"Ringoes","NJ",40.45,-74.85,-5,1
8553,"Rocky Hill","NJ",40.4,-74.64,-5,1
8554,"Roebling","NJ",40.11,-74.78,-5,1
8555,"Roosevelt","NJ",40.22,-74.47,-5,1
8556,"Rosemont","NJ",40.42,-74.99,-5,1
8557,"Sergeantsville","NJ",40.56,-74.95,-5,1
8558,"Skillman","NJ",40.41,-74.71,-5,1
8559,"Stockton","NJ",40.44,-74.97,-5,1
8560,"Titusville","NJ",40.31,-74.86,-5,1
8561,"Windsor","NJ",40.24,-74.58,-5,1
8562,"Wrightstown","NJ",40.06,-74.59,-5,1
8570,"Cranbury","NJ",40.43,-74.42,-5,1
8601,"Trenton","NJ",40.28,-74.71,-5,1
8602,"Trenton","NJ",40.28,-74.71,-5,1
8603,"Trenton","NJ",40.28,-74.71,-5,1
8604,"Trenton","NJ",40.28,-74.71,-5,1
8605,"Trenton","NJ",40.28,-74.71,-5,1
8606,"Trenton","NJ",40.28,-74.71,-5,1
8607,"Trenton","NJ",40.28,-74.71,-5,1
8608,"Trenton","NJ",40.22,-74.76,-5,1
8609,"Trenton","NJ",40.22,-74.74,-5,1
8610,"Trenton","NJ",40.2,-74.72,-5,1
8611,"Trenton","NJ",40.21,-74.75,-5,1
8618,"Trenton","NJ",40.24,-74.78,-5,1
8619,"Trenton","NJ",40.24,-74.7,-5,1
8620,"Trenton","NJ",40.17,-74.67,-5,1
8625,"Trenton","NJ",40.21,-74.76,-5,1
8628,"Trenton","NJ",40.26,-74.82,-5,1
8629,"Trenton","NJ",40.22,-74.73,-5,1
8638,"Trenton","NJ",40.25,-74.76,-5,1
8640,"Trenton","NJ",40,-74.62,-5,1
8641,"Trenton","NJ",40.04,-74.59,-5,1
8645,"Trenton","NJ",40.28,-74.71,-5,1
8646,"Trenton","NJ",40.28,-74.71,-5,1
8647,"Trenton","NJ",40.28,-74.71,-5,1
8648,"Trenton","NJ",40.28,-74.73,-5,1
8650,"Trenton","NJ",40.28,-74.71,-5,1
8666,"Trenton","NJ",40.28,-74.71,-5,1
8677,"Trenton","NJ",40.28,-74.71,-5,1
8690,"Trenton","NJ",40.23,-74.66,-5,1
8691,"Trenton","NJ",40.21,-74.59,-5,1
8695,"Trenton","NJ",40.28,-74.71,-5,1
8701,"Lakewood","NJ",40.08,-74.21,-5,1
8720,"Allenwood","NJ",40.14,-74.1,-5,1
8721,"Bayville","NJ",39.9,-74.16,-5,1
8722,"Beachwood","NJ",39.93,-74.2,-5,1
8723,"Brick","NJ",40.04,-74.12,-5,1
8724,"Brick","NJ",40.09,-74.11,-5,1
8730,"Brielle","NJ",40.11,-74.06,-5,1
8731,"Forked River","NJ",39.85,-74.21,-5,1
8732,"Island Heights","NJ",39.94,-74.15,-5,1
8733,"Lakehurst","NJ",40.02,-74.3,-5,1
8734,"Lanoka Harbor","NJ",39.86,-74.17,-5,1
8735,"Lavallette","NJ",39.98,-74.07,-5,1
8736,"Manasquan","NJ",40.12,-74.06,-5,1
8738,"Mantoloking","NJ",40.03,-74.06,-5,1
8739,"Normandy Beach","NJ",40,-74.25,-5,1
8740,"Ocean Gate","NJ",39.93,-74.13,-5,1
8741,"Pine Beach","NJ",39.93,-74.17,-5,1
8742,"Point Pleasant Beach","NJ",40.08,-74.06,-5,1
8750,"Sea Girt","NJ",40.13,-74.04,-5,1
8751,"Seaside Heights","NJ",39.95,-74.08,-5,1
8752,"Seaside Park","NJ",39.92,-74.08,-5,1
8753,"Toms River","NJ",39.97,-74.15,-5,1
8754,"Toms River","NJ",40,-74.25,-5,1
8755,"Toms River","NJ",40.01,-74.23,-5,1
8756,"Toms River","NJ",39.79,-74.19,-5,1
8757,"Toms River","NJ",39.98,-74.25,-5,1
8758,"Waretown","NJ",39.78,-74.22,-5,1
8759,"Whiting","NJ",39.94,-74.37,-5,1
8792,"Berkeley","NJ",39.91,-74.08,-5,1
8801,"Annandale","NJ",40.62,-74.89,-5,1
8802,"Asbury","NJ",40.66,-75.03,-5,1
8803,"Baptistown","NJ",40.56,-74.95,-5,1
8804,"Bloomsbury","NJ",40.65,-75.09,-5,1
8805,"Bound Brook","NJ",40.57,-74.54,-5,1
8807,"Bridgewater","NJ",40.59,-74.62,-5,1
8808,"Broadway","NJ",40.74,-75.05,-5,1
8809,"Clinton","NJ",40.64,-74.91,-5,1
8810,"Dayton","NJ",40.37,-74.51,-5,1
8812,"Dunellen","NJ",40.59,-74.47,-5,1
8816,"East Brunswick","NJ",40.43,-74.41,-5,1
8817,"Edison","NJ",40.52,-74.4,-5,1
8818,"Edison","NJ",40.43,-74.42,-5,1
8820,"Edison","NJ",40.58,-74.36,-5,1
8821,"Flagtown","NJ",40.52,-74.69,-5,1
8822,"Flemington","NJ",40.52,-74.85,-5,1
8823,"Franklin Park","NJ",40.44,-74.56,-5,1
8824,"Kendall Park","NJ",40.42,-74.55,-5,1
8825,"Frenchtown","NJ",40.51,-75.03,-5,1
8826,"Glen Gardner","NJ",40.72,-74.91,-5,1
8827,"Hampton","NJ",40.68,-74.97,-5,1
8828,"Helmetta","NJ",40.38,-74.42,-5,1
8829,"High Bridge","NJ",40.67,-74.89,-5,1
8830,"Iselin","NJ",40.57,-74.32,-5,1
8831,"Jamesburg","NJ",40.34,-74.43,-5,1
8832,"Keasbey","NJ",40.52,-74.3,-5,1
8833,"Lebanon","NJ",40.64,-74.82,-5,1
8834,"Little York","NJ",40.56,-74.95,-5,1
8835,"Manville","NJ",40.54,-74.59,-5,1
8836,"Martinsville","NJ",40.6,-74.55,-5,1
8837,"Edison","NJ",40.53,-74.34,-5,1
8840,"Metuchen","NJ",40.54,-74.36,-5,1
8844,"Millstone","NJ",40.5,-74.65,-5,1
8846,"Middlesex","NJ",40.57,-74.5,-5,1
8848,"Milford","NJ",40.59,-75.1,-5,1
8850,"Milltown","NJ",40.45,-74.44,-5,1
8851,"East Amwell","NJ",40.44,-74.88,-5,1
8852,"Monmouth Junction","NJ",40.39,-74.54,-5,1
8853,"Neshanic Station","NJ",40.51,-74.72,-5,1
8854,"Piscataway","NJ",40.56,-74.46,-5,1
8855,"Piscataway","NJ",40.43,-74.42,-5,1
8857,"Old Bridge","NJ",40.4,-74.33,-5,1
8858,"Oldwick","NJ",40.68,-74.74,-5,1
8859,"Parlin","NJ",40.46,-74.3,-5,1
8861,"Perth Amboy","NJ",40.52,-74.28,-5,1
8862,"Perth Amboy","NJ",40.43,-74.42,-5,1
8863,"Fords","NJ",40.54,-74.31,-5,1
8865,"Phillipsburg","NJ",40.69,-75.17,-5,1
8867,"Pittstown","NJ",40.58,-74.96,-5,1
8868,"Quakertown","NJ",40.57,-74.94,-5,1
8869,"Raritan","NJ",40.57,-74.64,-5,1
8870,"Readington","NJ",40.56,-74.95,-5,1
8871,"Sayreville","NJ",40.43,-74.42,-5,1
8872,"Sayreville","NJ",40.46,-74.35,-5,1
8873,"Somerset","NJ",40.51,-74.51,-5,1
8875,"Somerset","NJ",40.58,-74.71,-5,1
8876,"Somerville","NJ",40.55,-74.64,-5,1
8877,"South River","NJ",40.43,-74.42,-5,1
8878,"South Amboy","NJ",40.44,-74.25,-5,1
8879,"South Amboy","NJ",40.47,-74.28,-5,1
8880,"South Bound Brook","NJ",40.55,-74.53,-5,1
8882,"South River","NJ",40.45,-74.38,-5,1
8884,"Spotswood","NJ",40.39,-74.39,-5,1
8885,"Stanton","NJ",40.58,-74.83,-5,1
8886,"Stewartsville","NJ",40.69,-75.11,-5,1
8887,"Three Bridges","NJ",40.53,-74.8,-5,1
8888,"Whitehouse","NJ",40.62,-74.74,-5,1
8889,"Whitehouse Station","NJ",40.61,-74.77,-5,1
8890,"Zarephath","NJ",40.54,-74.58,-5,1
8896,"Raritan","NJ",40.57,-74.6,-5,1
8899,"Edison","NJ",40.52,-74.42,-5,1
8901,"New Brunswick","NJ",40.49,-74.45,-5,1
8902,"North Brunswick","NJ",40.45,-74.48,-5,1
8903,"New Brunswick","NJ",40.51,-74.45,-5,1
8904,"Highland Park","NJ",40.5,-74.43,-5,1
8905,"New Brunswick","NJ",40.43,-74.42,-5,1
8906,"New Brunswick","NJ",40.43,-74.42,-5,1
8907,"New Brunswick","NJ",40.48,-74.48,-5,1
8922,"New Brunswick","NJ",40.43,-74.42,-5,1
8933,"New Brunswick","NJ",40.43,-74.42,-5,1
8988,"New Brunswick","NJ",40.43,-74.42,-5,1
8989,"New Brunswick","NJ",40.43,-74.42,-5,1
10001,"New York","NY",40.75,-74,-5,1
10002,"New York","NY",40.72,-73.99,-5,1
10003,"New York","NY",40.73,-73.99,-5,1
10004,"New York","NJ",40.7,-74.04,-5,1
10005,"New York","NY",40.71,-74.01,-5,1
10006,"New York","NY",40.71,-74.01,-5,1
10007,"New York","NY",40.71,-74.01,-5,1
10008,"New York","NY",40.78,-73.98,-5,1
10009,"New York","NY",40.73,-73.98,-5,1
10010,"New York","NY",40.74,-73.98,-5,1
10011,"New York","NY",40.74,-74,-5,1
10012,"New York","NY",40.73,-74,-5,1
10013,"New York","NY",40.72,-74.01,-5,1
10014,"New York","NY",40.73,-74.01,-5,1
10015,"New York","NY",40.78,-73.98,-5,1
10016,"New York","NY",40.75,-73.98,-5,1
10017,"New York","NY",40.75,-73.97,-5,1
10018,"New York","NY",40.76,-73.99,-5,1
10019,"New York","NY",40.77,-73.99,-5,1
10020,"New York","NY",40.76,-73.98,-5,1
10021,"New York","NY",40.77,-73.96,-5,1
10022,"New York","NY",40.76,-73.97,-5,1
10023,"New York","NY",40.78,-73.98,-5,1
10024,"New York","NY",40.79,-73.98,-5,1
10025,"New York","NY",40.8,-73.97,-5,1
10026,"New York","NY",40.8,-73.95,-5,1
10027,"New York","NY",40.81,-73.95,-5,1
10028,"New York","NY",40.78,-73.95,-5,1
10029,"New York","NY",40.79,-73.95,-5,1
10030,"New York","NY",40.82,-73.94,-5,1
10031,"New York","NY",40.83,-73.95,-5,1
10032,"New York","NY",40.84,-73.94,-5,1
10033,"New York","NY",40.85,-73.93,-5,1
10034,"New York","NY",40.87,-73.92,-5,1
10035,"New York","NY",40.8,-73.93,-5,1
10036,"New York","NY",40.76,-73.99,-5,1
10037,"New York","NY",40.81,-73.94,-5,1
10038,"New York","NY",40.71,-74,-5,1
10039,"New York","NY",40.83,-73.94,-5,1
10040,"New York","NY",40.86,-73.93,-5,1
10041,"New York","NY",40.7,-74.01,-5,1
10043,"New York","NY",40.78,-73.98,-5,1
10044,"New York","NY",40.76,-73.95,-5,1
10045,"New York","NY",40.71,-74.01,-5,1
10046,"New York","NY",40.78,-73.98,-5,1
10047,"New York","NY",40.78,-73.98,-5,1
10048,"New York","NY",40.71,-74.01,-5,1
10055,"New York","NY",40.78,-73.98,-5,1
10060,"New York","NY",40.78,-73.98,-5,1
10069,"New York","NY",40.78,-73.99,-5,1
10072,"New York","NY",40.78,-73.98,-5,1
10079,"New York","NY",40.78,-73.98,-5,1
10080,"New York","NY",40.78,-73.98,-5,1
10081,"New York","NY",40.78,-73.98,-5,1
10082,"New York","NY",40.78,-73.98,-5,1
10087,"New York","NY",40.78,-73.98,-5,1
10090,"New York","NY",40.78,-73.98,-5,1
10094,"New York","NY",40.78,-73.98,-5,1
10095,"New York","NY",40.75,-73.99,-5,1
10096,"New York","NY",40.78,-73.98,-5,1
10098,"New York","NY",40.75,-73.99,-5,1
10099,"New York","NY",40.78,-73.98,-5,1
10101,"New York","NY",40.78,-73.98,-5,1
10102,"New York","NY",40.78,-73.98,-5,1
10103,"New York","NY",40.76,-73.98,-5,1
10104,"New York","NY",40.76,-73.98,-5,1
10105,"New York","NY",40.76,-73.98,-5,1
10106,"New York","NY",40.77,-73.98,-5,1
10107,"New York","NY",40.77,-73.98,-5,1
10108,"New York","NY",40.78,-73.98,-5,1
10109,"New York","NY",40.78,-73.98,-5,1
10110,"New York","NY",40.75,-73.98,-5,1
10111,"New York","NY",40.76,-73.98,-5,1
10112,"New York","NY",40.76,-73.98,-5,1
10113,"New York","NY",40.78,-73.98,-5,1
10114,"New York","NY",40.78,-73.98,-5,1
10115,"New York","NY",40.81,-73.96,-5,1
10116,"New York","NY",40.78,-73.98,-5,1
10117,"New York","NY",40.78,-73.98,-5,1
10118,"New York","NY",40.75,-73.99,-5,1
10119,"New York","NY",40.75,-73.99,-5,1
10120,"New York","NY",40.75,-73.99,-5,1
10121,"New York","NY",40.75,-73.99,-5,1
10122,"New York","NY",40.75,-73.99,-5,1
10123,"New York","NY",40.75,-73.99,-5,1
10124,"New York","NY",40.78,-73.98,-5,1
10125,"New York","NY",40.78,-73.98,-5,1
10126,"New York","NY",40.78,-73.98,-5,1
10128,"New York","NY",40.78,-73.95,-5,1
10129,"New York","NY",40.78,-73.98,-5,1
10130,"New York","NY",40.78,-73.98,-5,1
10131,"New York","NY",40.78,-73.98,-5,1
10132,"New York","NY",40.78,-73.98,-5,1
10133,"New York","NY",40.78,-73.98,-5,1
10138,"New York","NY",40.78,-73.98,-5,1
10149,"New York","NY",40.78,-73.98,-5,1
10150,"New York","NY",40.78,-73.98,-5,1
10151,"New York","NY",40.76,-73.97,-5,1
10152,"New York","NY",40.76,-73.97,-5,1
10153,"New York","NY",40.76,-73.97,-5,1
10154,"New York","NY",40.76,-73.97,-5,1
10155,"New York","NY",40.76,-73.97,-5,1
10156,"New York","NY",40.78,-73.98,-5,1
10157,"New York","NY",40.78,-73.98,-5,1
10158,"New York","NY",40.75,-73.98,-5,1
10159,"New York","NY",40.78,-73.98,-5,1
10160,"New York","NY",40.78,-73.98,-5,1
10161,"New York","NY",40.78,-73.98,-5,1
10162,"New York","NY",40.77,-73.95,-5,1
10163,"New York","NY",40.78,-73.98,-5,1
10164,"New York","NY",40.78,-73.98,-5,1
10165,"New York","NY",40.75,-73.98,-5,1
10166,"New York","NY",40.75,-73.98,-5,1
10167,"New York","NY",40.75,-73.97,-5,1
10168,"New York","NY",40.75,-73.98,-5,1
10169,"New York","NY",40.75,-73.98,-5,1
10170,"New York","NY",40.75,-73.98,-5,1
10171,"New York","NY",40.76,-73.97,-5,1
10172,"New York","NY",40.76,-73.97,-5,1
10173,"New York","NY",40.75,-73.98,-5,1
10174,"New York","NY",40.75,-73.98,-5,1
10175,"New York","NY",40.75,-73.98,-5,1
10176,"New York","NY",40.76,-73.98,-5,1
10177,"New York","NY",40.76,-73.98,-5,1
10178,"New York","NY",40.75,-73.98,-5,1
10179,"New York","NY",40.78,-73.98,-5,1
10184,"New York","NY",40.78,-73.98,-5,1
